DEPTH,GR,RHOB,VP,VS
1453.41212,15.3974,2.0885482,4.373811519,2.380863034
1453.576162,15.3974,2.081452,4.356881031,2.397770186
1453.740204,15.3974,2.0688374,4.327240323,2.428282725
1453.904246,15.3974,2.0557997,4.298000192,2.460958048
1454.068288,14.7729,2.0770988,4.269158553,2.342737515
1454.23233,14.1202,2.0632186,4.246852344,2.382478389
1454.396372,13.4674,2.0539775,4.246852344,2.420248062
1454.560414,12.8146,2.061945,4.319733875,2.442673624
1454.724456,12.1618,2.0707731,4.375443972,2.44737297
1454.888498,11.4238,2.0812244,4.440184108,2.452090433
1455.05254,11.4238,2.0801082,4.440184108,2.456826118
1455.216582,12.4172,2.079916,4.440184108,2.460958048
1455.380624,13.7086,2.103032,4.440184108,2.364919049
1455.544666,14.404,2.1217337,4.440184108,2.286000498
1455.708708,19.3992,2.1297085,4.352992114,2.212178962
1455.87275,22.9896,2.1342478,4.195093753,2.142976095
1456.036792,26.5799,2.1424108,4.048254857,2.077971593
1456.200834,30.1703,2.1536279,3.911347788,2.019378817
1456.364876,33.7606,2.2020667,3.805043809,2.078392425
1456.528918,36.2583,2.2507238,3.805043809,2.138278056
1456.69296,29.702,2.141721,3.805043809,2.201715505
1456.857002,24.6755,2.0799994,3.998058557,2.269032105
1457.021044,19.649,2.057615,4.144587224,2.340596685
1457.185086,14.404,2.066018,4.309394002,2.420248062
1457.349128,12.8742,2.0670905,4.32943462,2.426556386
1457.51317,11.2748,2.0682423,4.350587576,2.43318512
1457.677212,9.6755,2.0694234,4.371941975,2.439852122
1457.841254,7.4503,2.0701418,4.393513373,2.44655576
1458.005296,8.3775,2.0733848,4.415298695,2.453294363
1458.169338,9.9007,2.0774672,4.440184108,2.460958048
1458.33338,11.4238,2.0763535,4.427966945,2.460958048
1458.497422,11.5666,2.0738206,4.414000699,2.460958048
1458.661464,11.7094,2.071304,4.400122277,2.460958048
1458.825506,11.8522,2.0688038,4.386330855,2.460958048
1458.989548,11.995,2.06632,4.372625616,2.460958048
1459.15359,12.1378,2.0638518,4.359005755,2.460958048
1459.317632,12.2806,2.0613997,4.345470478,2.460958048
1459.481674,12.4172,2.0589585,4.332018997,2.460958048
1459.645716,12.8928,2.0567994,4.31864442,2.460958048
1459.809758,13.3485,2.0553985,4.309394002,2.460958048
1459.9738,13.8043,2.045764,4.239533516,2.447335634
1460.137842,14.404,2.0388303,4.187491795,2.436994264
1460.301884,15.1788,2.0304396,4.127050191,2.42673799
1460.465926,16.3113,2.0336514,4.127050191,2.416569599
1460.629968,17.3841,2.0515425,4.205646028,2.406486066
1460.79401,14.404,2.0679643,4.293586529,2.39648445
1460.958052,12.4172,2.0858564,4.385283263,2.386567494
1461.122094,13.5199,2.0983171,4.440184108,2.380863034
1461.286136,14.3692,2.0824487,4.386267733,2.408642588
1461.450178,15.3974,2.0716712,4.349110134,2.428584555
1461.61422,14.6523,2.0589352,4.309394002,2.448859491
1461.778262,13.7086,2.0569701,4.328340267,2.469473805
1461.942304,12.7649,2.0553002,4.349290105,2.49044016
1462.106346,11.8212,2.0535872,4.370449996,2.511763511
1462.270388,10.8775,2.0538545,4.391816786,2.524658411
1462.43443,10.7881,2.0583792,4.413393524,2.522172364
1462.598472,11.4675,2.0643244,4.440184108,2.520403779
1462.762514,12.147,2.0630236,4.428352941,2.518635592
1462.926556,12.8265,2.0610843,4.413125142,2.516871963
1463.090598,13.4106,2.0590887,4.398001712,2.515110801
1463.25464,13.4106,2.0566502,4.382981582,2.513352103
1463.418682,13.4106,2.0553088,4.373811519,2.511595863
1463.582724,13.4106,2.0556877,4.373811519,2.509840008
1463.746766,13.4106,2.0560656,4.373811519,2.508088671
1463.910808,13.4106,2.0564427,4.373811519,2.506339776
1464.07485,12.6159,2.0561914,4.373811519,2.504593318
1464.238892,11.7099,2.0558019,4.373811519,2.503063052
1464.402934,10.804,2.054534,4.373811519,2.505348856
1464.566976,9.898,2.0533228,4.373811519,2.50738717
1464.731018,10.1788,2.0530484,4.373811519,2.509430868
1464.89506,11.6887,2.0537448,4.373811519,2.511477901
1465.059102,13.4106,2.0546088,4.373811519,2.513526204
1465.223144,12.7616,2.0535975,4.373811519,2.515579927
1465.387186,12.0066,2.0525017,4.373811519,2.517634928
1465.551228,11.4238,2.0515409,4.373811519,2.519695374
1465.71527,12.8146,2.0521398,4.373811519,2.521757108
1465.879312,14.404,2.0527024,4.373811519,2.524658411
1466.043354,13.3907,2.051955,4.373811519,2.524315505
1466.207396,11.4238,2.050508,4.373811519,2.52373654
1466.371438,11.9007,2.050992,4.373811519,2.523159929
1466.53548,12.4669,2.051547,4.373811519,2.522583581
1466.699522,13.0331,2.0521016,4.373811519,2.522007497
1466.863564,13.4106,2.0525072,4.373811519,2.521431676
1467.027606,12.9073,2.0522163,4.373811519,2.520856117
1467.191648,12.5298,2.0520253,4.373811519,2.520278738
1467.35569,12.1523,2.051834,4.373811519,2.519703705
1467.519732,11.7748,2.0516424,4.373811519,2.519128935
1467.683774,11.3974,2.0514507,4.373811519,2.518554428
1467.847816,11.0199,2.051259,4.373811519,2.517980182
1468.011858,10.6424,2.0510674,4.373811519,2.517406198
1468.1759,10.2649,2.0508761,4.373811519,2.516830398
1468.339942,9.8874,2.050684,4.373811519,2.516256938
1468.503984,9.4371,2.0504346,4.373811519,2.515683739
1468.668026,11.7219,2.0523472,4.373811519,2.515110801
1468.832068,14.404,2.054574,4.373811519,2.514538125
1468.99611,13.6589,2.0540912,4.373811519,2.513965709
1469.160152,12.9512,2.053638,4.373811519,2.513393553
1469.324194,12.2434,2.053185,4.373811519,2.512819587
1469.488236,11.5356,2.0527318,4.373811519,2.512247953
1469.652278,10.8278,2.0522783,4.373811519,2.511676579
1469.81632,10.12,2.0518246,4.373811519,2.511105465
1469.980362,9.4371,2.0513906,4.373811519,2.510534611
1470.144404,9.9581,2.0519085,4.373811519,2.509964016
1470.308446,10.4614,2.0524127,4.373811519,2.509391615
1470.472488,10.9647,2.0529165,4.373811519,2.508821539
1470.63653,11.468,2.05342,4.373811519,2.508251723
1470.800572,11.9713,2.0539236,4.373811519,2.507682165
1470.964614,12.4746,2.0544271,4.373811519,2.507112866
1471.128656,12.9779,2.0549304,4.373811519,2.506543825
1471.292698,13.4106,2.0553784,4.373811519,2.505972982
1471.45674,12.4421,2.0547185,4.373811519,2.505404459
1471.620782,11.5927,2.054152,4.373811519,2.504836193
1471.784824,10.4305,2.0533385,4.373811519,2.504268185
1471.948866,11.1457,2.0540094,4.373811519,2.503700435
1472.112908,12.2781,2.0550258,4.373811519,2.503063052
1472.27695,13.4106,2.0555162,4.373811519,2.504710633
1472.440992,13.1275,2.0548334,4.373811519,2.506591235
1472.605034,12.8444,2.05415,4.373811519,2.508476728
1472.769076,12.5613,2.0534663,4.373811519,2.510362992
1472.933118,13.2517,2.053551,4.373811519,2.512254165
1473.09716,15.3974,2.0547857,4.373811519,2.514146116
1473.261202,14.7298,2.0537958,4.373811519,2.516042996
1473.425244,13.8238,2.0431108,4.323146568,2.51794066
1473.589286,12.9179,2.031147,4.265669341,2.519843272
1473.753328,12.0119,2.019466,4.209700408,2.521746676
1473.91737,11.4238,2.008307,4.155181165,2.523655046
1474.081412,11.0414,2.0212526,4.223554496,2.52172164
1474.245454,10.7583,2.0635762,4.442876533,2.515542556
1474.409496,10.4305,2.1180344,4.727105644,2.509395746
1474.573538,10.9073,2.1198444,4.727105644,2.503063052
1474.73758,11.4238,2.1102939,4.727105644,2.54618928
1474.901622,13.4768,2.0747142,4.557552413,2.592480363
1475.065664,15.3642,2.048285,4.412064714,2.640485806
1475.229706,20.597,2.0751214,4.275572289,2.711845018
1475.393748,29.8184,2.1851313,4.147277196,2.543310461
1475.55779,39.0397,2.3069139,4.026451864,2.296766594
1475.721832,48.2611,2.3733315,3.906650409,2.093796237
1475.885874,57.4825,2.3891873,3.851120214,1.923786921
1476.049916,66.7039,2.1557,3.794192324,1.779312631
1476.213958,73.0132,2.2822,3.738922953,1.692353594
1476.378,67.053,2.3882,3.741580403,1.858818749
1476.542042,66.606,2.4942,3.819036674,2.009002217
1476.706084,65.8609,2.6002,3.906650409,2.201715505
1476.870126,65.1159,2.6974,3.868771351,2.198682019
1477.034168,64.0728,2.5852,3.828275106,2.195383286
1477.19821,57.2185,2.4816,3.805043809,2.192094437
1477.362252,45.7947,2.3421,3.981061097,2.188813856
1477.526294,34.3709,2.1199,4.115442906,2.185271999
1477.690336,18.3775,2.1037,4.259213838,2.338992731
1477.854378,14.6844,2.1785,4.373811519,2.481831982
1478.01842,15.9081,2.0644,4.39021636,2.469265744
1478.182462,16.0432,2.0467,4.451213938,2.472546782
1478.346504,16.377,2.0657,4.450330055,2.474980128
1478.510546,16.4882,2.0745,4.460698729,2.477786821
1478.674588,16.9093,2.0725,4.458662873,2.478826609
1478.83863,16.5754,2.0972,4.422890932,2.46418914
1479.002672,15.7967,2.0526,4.389287004,2.458117961
1479.166714,14.9068,2.114,4.342201848,2.453562941
1479.330756,13.5719,2.1471,4.332819549,2.432493827
1479.494798,13.9057,2.0933,4.317494355,2.430817715
1479.65884,12.9045,2.0424,4.29823657,2.419460386
1479.822882,13.6832,2.0688,4.304008606,2.410208199
1479.986924,12.7932,2.0694,4.336252957,2.406592471
1480.150966,12.5707,1.9949,4.426295072,2.431554609
1480.315008,11.347,2.0445,4.466300389,2.473861239
1480.47905,11.1245,2.0507,4.461808793,2.469269745
1480.643092,12.1257,2.0478,4.438095845,2.473489838
1480.807134,11.4424,2.0895,4.409307433,2.49628375
1480.971176,12.7773,2.0701,4.398439625,2.489524803
1481.135218,12.9998,2.0489,4.330892568,2.509317242
1481.29926,13.9057,2.0638,4.311198228,2.607220583
1481.463302,13.0157,2.0625,4.048486071,2.613726612
1481.627344,11.9032,2.1083,3.804868062,2.493592092
1481.791386,12.5706,2.0842,3.750945923,2.357881111
1481.955428,12.4594,1.9699,3.734699009,2.25023525
1482.11947,13.2064,1.9599,3.768545873,2.219282201
1482.283512,12.08,1.7811,3.81308371,2.22433686
1482.447554,12.6045,1.9822,4.30524271,2.282708262
1482.611596,15.6399,2.1183,4.307926136,2.475733991
1482.775638,20.8823,2.1757,4.352488619,2.550715048
1482.93968,24.4739,2.2406,4.398433278,2.528287626
1483.103722,23.2502,2.4784,4.434292888,2.554383225
1483.267764,18.8004,2.2452,4.465868489,2.5707352
1483.431806,14.7956,2.0052,4.474739161,2.582096702
1483.595848,12.0144,2.019,4.468841125,2.584879896
1483.75989,12.4594,2.0138,4.460914169,2.581298544
1483.923932,12.0145,2.0346,4.461136159,2.576034346
1484.087974,13.127,2.0217,4.458154199,2.576138853
1484.252016,12.7933,2.0835,4.462873667,2.579201634
1484.416058,13.6832,2.0652,4.465875032,2.58344047
1484.5801,12.9045,2.0256,4.47224421,2.590184748
1484.744142,13.4607,2.1396,4.475396189,2.594208058
1484.908184,13.0157,2.0795,4.472060482,2.59307586
1485.072226,12.4594,2.1053,4.466320022,2.591058893
1485.236268,11.6251,2.0272,4.464416349,2.586384571
1485.40031,10.624,2.0385,4.464566752,2.576221594
1485.564352,11.069,2.0301,4.468769054,2.571008423
1485.728394,11.4582,2.0294,4.468690434,2.571691733
1485.892436,11.9032,2.0141,4.468349778,2.575696932
1486.056478,11.792,2.0283,4.467688268,2.573861208
1486.22052,12.5707,2.0521,4.467550751,2.57079808
1486.384562,13.6831,2.0787,4.467465626,2.569701384
1486.548604,15.3518,2.0159,4.468611816,2.568378359
1486.712646,14.6844,2.0332,4.470538742,2.567835253
1486.876688,14.1281,2.03,4.472316394,2.564462756
1487.04073,14.9068,2.0437,4.47393128,2.564920256
1487.204772,15.463,2.041,4.478986971,2.568032129
1487.368814,16.7981,2.0437,4.482669221,2.568590471
1487.532856,16.5756,2.0219,4.48127202,2.568209561
1487.696898,16.1306,2.0179,4.477960445,2.569582234
1487.86094,15.6855,2.0425,4.478414427,2.570119578
1488.024982,12.9044,2.0355,4.480264204,2.5720867
1488.189024,12.7932,2.0382,4.481528987,2.573141988
1488.353066,13.1508,2.0234,4.489145932,2.573915546
1488.517108,14.7082,2.0744,4.486707543,2.575089809
1488.68115,13.3732,2.0344,4.490640671,2.574232926
1488.845192,11.9033,2.0469,4.505722922,2.571106016
1489.009234,11.792,2.0653,4.503985174,2.569998223
1489.173276,12.4595,2.0601,4.512593812,2.569291988
1489.337318,13.127,2.0555,4.509109055,2.57129038
1489.50136,11.9033,2.023,4.520578276,2.570800248
1489.665402,12.4277,2.0944,4.520109002,2.570492385
1489.829444,11.8298,2.1456,4.497346156,2.57081109
1489.993486,13.276,2.0751,4.483394528,2.568068912
1490.157528,12.9741,2.0643,4.476027118,2.56482529
1490.32157,15.3519,2.1438,4.475402761,2.562735655
1490.485612,15.5743,2.065,4.474857412,2.561523117
1490.649654,16.0192,2.0012,4.471929257,2.560141835
1490.813696,14.7956,2.039,4.471574987,2.558076996
1490.977738,15.3518,2.0291,4.470355153,2.556954659
1491.14178,15.4631,2.0259,4.468801813,2.557115545
1491.305822,13.3494,2.0208,4.465861946,2.557383735
1491.469864,13.3494,2.0386,4.465659113,2.557381589
1491.633906,12.3204,2.07,4.467642428,2.55738588
1491.797948,12.8925,2.0426,4.471712752,2.5581092
1491.96199,11.3351,2.0257,4.476342649,2.561148603
1492.126032,12.1416,2.0239,4.479158104,2.562824002
1492.290074,12.4594,2.0272,4.478473649,2.563017956
1492.454116,11.792,2.0331,4.476296632,2.563214094
1492.618158,9.4558,2.0184,4.472139221,2.561895586
1492.7822,9.5671,2.0162,4.464435966,2.559211063
1492.946242,10.2345,2.0353,4.461847982,2.55737086
1493.110284,11.792,2.0343,4.459745821,2.558435579
1493.274326,10.0518,2.015,4.464560212,2.557885936
1493.438368,8.8281,2.0307,4.471830843,2.561232536
1493.60241,8.9393,2.0506,4.477572331,2.559419514
1493.766452,8.4476,2.1107,4.47948066,2.56909925
1493.930494,8.5271,2.1178,4.480007382,2.578752116
1494.094536,6.6359,2.0175,4.475369904,2.58130073
1494.258578,7.1991,2.0255,4.464279033,2.581720522
1494.42262,6.8972,2.034,4.453770073,2.570061066
1494.586662,7.2309,2.0348,4.45134395,2.557802222
1494.750704,6.7859,2.048,4.455469282,2.550535757
1494.914746,5.6735,2.0276,4.459210805,2.528849798
1495.078788,4.7835,2.029,4.464272494,2.520997897
1495.24283,4.2273,2.0204,4.468729744,2.509988819
1495.406872,4.6723,2.0467,4.471365076,2.501588034
1495.570914,4.5611,2.0247,4.473445379,2.499534538
1495.734956,5.1173,2.038,4.475902233,2.505845248
1495.898998,5.1173,2.0701,4.48744737,2.51328164
1496.06304,5.5622,2.0875,4.489238497,2.509094152
1496.227082,4.7835,2.1666,4.473465075,2.474070075
1496.391124,4.561,2.0513,4.436222606,2.425343811
1496.555166,5.2285,2.1269,4.359729008,2.39192013
1496.719208,6.0231,2.0644,4.291156532,2.354011437
1496.88325,10.9248,2.0792,4.262120269,2.346113213
1497.047292,16.1057,2.4525,4.260577222,2.340104309
1497.211334,23.0982,2.6151,4.343105181,2.344968859
1497.375376,24.9824,2.5753,4.430090756,2.339574427
1497.539418,21.0252,2.468,4.438768012,2.327451252
1497.70346,14.3506,2.1086,4.451272443,2.242104564
1497.867502,7.6759,2.1575,3.973344052,2.0214949
1498.031544,6.8972,2.0831,3.64620331,1.943966753
1498.195586,13.0156,2.2019,3.616009983,1.924334692
1498.359628,25.3639,2.2801,4.715674672,1.917060647
1498.52367,45.2767,2.4301,4.537152256,1.978345876
1498.687712,53.9777,2.3664,4.478651324,2.044670074
1498.851754,49.2358,2.6971,4.488570788,2.214380763
1499.015796,37.7537,2.7403,4.487420944,2.402714802
1499.179838,30.4085,2.8478,4.518701766,2.511117878
1499.34388,30.2,2.7843,4.509342539,2.55622556
1499.507922,27.1092,2.2525,4.47766442,2.571145056
1499.671964,24.9745,2.0896,4.478328888,2.571299056
1499.836006,23.9177,2.0296,4.469024589,2.572004225
1500.000048,23.2502,2.0168,4.469214621,2.575081107
1500.16409,24.8077,2.0331,4.467655525,2.573724286
1500.328132,22.8052,2.0315,4.504191503,2.577916778
1500.492174,23.2502,2.024,4.500839333,2.57821988
1500.656216,21.6927,2.0162,4.483750673,2.573380959
1500.820258,23.8064,2.0203,4.472224525,2.569454431
1500.9843,22.4715,2.0262,4.472283583,2.56859913
1501.148342,18.9117,2.0225,4.471509387,2.565857346
1501.312384,13.127,2.0158,4.472683908,2.563300319
1501.476426,8.3435,2.0193,4.501430921,2.562509429
1501.640468,5.6735,2.0235,4.499955565,2.561454232
1501.80451,3.8936,2.0176,4.500400728,2.560896837
1501.968552,3.5598,2.0357,4.510189955,2.560995816
1502.132594,2.8209,2.0295,4.526082744,2.55981287
1502.296636,2.9321,2.0204,4.548595058,2.558212258
1502.460678,2.8208,2.0243,4.572909863,2.557057624
1502.62472,3.7823,2.0251,4.596896646,2.526709427
1502.788762,4.6723,2.0343,4.598484827,2.516470916
1502.952804,4.4498,2.0282,4.546871568,2.472354246
1503.116846,4.8948,2.0302,4.474187406,2.411613647
1503.280888,8.3433,2.0813,4.359504525,2.332245439
1503.44493,18.3554,2.1924,4.234027108,2.277664245
1503.608972,35.5984,2.7984,4.146075582,2.220616106
1503.773014,44.3867,2.7586,4.036342849,2.166128026
1503.937056,49.393,2.8275,3.891060394,2.107363467
1504.101098,54.3988,2.6443,3.800512848,2.059981348
1504.26514,74.1049,2.643,3.738803708,2.024260512
1504.429182,92.1751,2.6138,3.730763133,1.995800113
1504.593224,104.8729,2.6166,3.748805317,1.987568504
1504.757266,106.1995,2.5943,3.760112584,1.989463871
1504.921308,108.1532,2.6212,3.768969929,1.991884705
1505.08535,105.0542,2.6233,3.769962872,1.991205445
1505.249392,103.1559,2.6045,3.742650876,1.980537645
1505.413434,97.8162,2.6053,3.706396821,1.968837018
1505.577476,100.1206,2.5992,3.72615214,1.957770417
1505.741518,103.2353,2.6035,3.647988164,1.94213972
1505.90556,111.6898,2.5921,3.617533529,1.933745059
1506.069602,112.6914,2.5981,3.608138083,1.927891238
1506.233644,115.5837,2.6016,3.587397386,1.924915597
1506.397686,115.3613,2.5919,3.630442719,1.92946312
1506.561728,115.4721,2.5741,3.628264638,1.943163674
1506.72577,114.5825,2.536,3.631433228,1.954632956
1506.889812,112.2543,2.5379,3.655013595,1.969027801
1507.053854,115.0354,2.544,3.682422356,1.990460354
1507.217896,114.7013,2.5239,3.705500142,2.006781382
1507.381938,115.8057,2.5598,3.738890848,2.021627637
1507.54598,105.5713,2.6541,3.779246262,2.039420707
1507.710022,101.5667,2.6223,3.804440639,2.052366249
1507.874064,102.9652,2.5818,3.817663838,2.06840665
1508.038106,105.4824,2.5964,3.796021031,2.061767738
1508.202148,111.2349,2.6012,3.785634587,2.056863299
1508.36619,111.846,2.5867,3.768066013,2.04851231
1508.530232,125.2845,2.5688,3.765231278,2.062419244
1508.694274,126.9855,2.5743,3.765659241,2.053342376
1508.858316,132.0955,2.5856,3.775678956,2.058225849
1509.022358,131.8256,2.5588,3.783792386,2.05332716
1509.1864,140.2559,2.4666,3.783214718,2.058431569
1509.350442,137.1411,2.4569,3.779635234,2.053984415
1509.514484,132.8026,2.4631,3.744756852,2.050513336
1509.678526,125.4129,2.5239,3.697476427,2.050440227
1509.842568,125.3017,2.5148,3.667159434,2.05086102
1510.00661,124.8564,2.4927,3.625049835,2.050936919
1510.170652,122.9255,2.4474,3.622408905,2.051733508
1510.334694,122.2185,2.4439,3.628355339,2.052760183
1510.498736,128.2258,2.4644,3.667455068,2.058149409
1510.662778,135.457,2.4832,3.703510075,2.066296321
1510.82682,138.7224,2.4749,3.727049728,2.067958984
1510.990862,138.6032,2.5556,3.733134636,2.06764896
1511.154904,136.6407,2.5598,3.737048029,2.051743176
1511.318946,136.0848,2.5689,3.734932405,2.068893829
1511.482988,133.82,2.5494,3.734351257,2.069932131
1511.64703,127.2164,2.5437,3.737524604,2.071010877
1511.811072,119.8744,2.5375,3.737547519,2.072003414
1511.975114,119.4771,2.4835,3.735536625,2.072688186
1512.139156,125.4848,2.5033,3.733587346,2.069377023
1512.303198,131.2691,2.5501,3.734497671,2.074023805
1512.46724,134.6068,2.5049,3.741359953,2.072421832
1512.631282,134.1616,2.4931,3.743896702,2.069964463
1512.795324,139.2071,2.4942,3.760158971,2.072755842
1512.959366,134.4236,2.4929,3.789140659,2.079064409
1513.123408,130.7522,2.5199,3.818912265,2.092498244
1513.28745,121.9243,2.5509,3.820003512,2.094845294
1513.451492,122.814,2.5567,3.824417934,2.100497147
1513.615534,124.4831,2.5531,3.818859632,2.123362564
1513.779576,124.8172,2.5332,3.822298122,2.130841132
1513.943618,120.7012,2.5549,3.852561046,2.136536387
1514.10766,125.2941,2.5492,3.898371077,2.14440085
1514.271702,127.6303,2.4906,3.964996549,2.154366517
1514.435744,128.2977,2.459,4.096559323,2.171184437
1514.599786,114.3597,2.5573,4.093896229,2.187417399
1514.763828,102.7581,2.4847,4.036535284,2.176684129
1514.92787,92.635,2.5293,3.840982201,2.143958898
1515.091912,82.8457,2.5301,3.665823057,2.0858382
1515.255954,79.6513,2.5918,3.532025089,2.043043265
1515.419996,74.8677,2.557,3.473278548,2.015483718
1515.584038,70.4806,2.3898,3.423368876,2.00481333
1515.74808,57.9101,2.2398,3.420284151,1.99919842
1515.912122,45.2279,2.3607,3.444410181,2.004043528
1516.076164,38.4907,2.3839,3.490121516,2.019164778
1516.240206,38.2683,2.3181,3.515311329,2.017763938
1516.404248,43.4969,2.3009,3.564616158,2.003363852
1516.56829,44.3867,2.3253,3.578947501,1.991593165
1516.732332,43.8304,2.3523,3.55186788,1.98556162
1516.896374,40.1594,2.312,3.479845214,1.947923654
1517.060416,39.7144,2.2826,3.38596303,1.90455832
1517.224458,43.9417,2.3079,3.30914793,1.871177241
1517.3885,46.6116,2.2449,3.261954778,1.835165028
1517.552542,51.2839,2.2121,3.261815147,1.812694154
1517.716584,50.6163,2.1628,3.267826598,1.797320237
1517.880626,54.1762,2.1739,3.292511699,1.801047954
1518.044668,60.0722,2.2174,3.313266658,1.815892938
1518.20871,64.7446,2.2856,3.331107388,1.836958978
1518.372752,63.6322,2.1806,3.328073967,1.8508566
1518.536794,57.1799,2.2133,3.313216236,1.87023232
1518.700836,52.9526,2.2012,3.317568969,1.879932218
1518.864878,55.5033,2.2001,3.334274,1.887687485
1519.02892,58.8408,2.1709,3.353434027,1.89019147
1519.192962,63.4017,2.1694,3.374891935,1.888577577
1519.357004,61.185,2.1634,3.383568713,1.887103125
1519.521046,60.6496,2.1963,3.37112194,1.88019894
1519.685088,59.9819,2.2091,3.360666204,1.870518107
1519.84913,58.5357,2.2004,3.352548787,1.85927797
1520.013172,58.8485,2.2206,3.343446934,1.851644794
1520.177214,58.7375,2.2089,3.357978231,1.855170071
1520.341256,63.1871,2.173,3.398440266,1.873008946
1520.505298,68.3044,2.1763,3.500908999,1.899122156
1520.66934,67.8594,2.2159,3.588106864,1.990309584
1520.833382,66.747,2.1651,3.704473325,2.058863992
1520.997424,57.2911,2.2224,3.757072125,2.109087067
1521.161466,53.2029,2.2596,3.781811203,2.133646872
1521.325508,51.7408,2.4309,3.799825844,2.164425243
1521.48955,56.0793,2.4284,3.787045648,2.166743964
1521.653592,55.3841,2.3285,3.72811646,2.152855502
1521.817634,49.2816,2.4255,3.671528192,2.127016603
1521.981676,43.8583,2.3373,3.626343701,2.086262225
1522.145718,42.8253,2.274,3.617439074,2.0497301
1522.30976,45.6064,2.2958,3.613215148,2.034775369
1522.473802,49.4722,2.2466,3.583255922,2.016286343
1522.637844,52.7302,2.2703,3.578434884,1.995400303
1522.801886,51.729,2.2308,3.571528894,1.992483671
1522.965928,49.0592,2.2387,3.529407565,1.986497229
1523.12997,46.6118,2.251,3.501842146,1.979052368
1523.294012,47.9467,2.2904,3.489598069,1.971785548
1523.458054,49.5041,2.2077,3.505031471,1.969300047
1523.622096,53.9539,2.222,3.530261923,1.978687498
1523.786138,52.8892,2.2306,3.532831577,1.982240415
1523.95018,52.4302,2.2735,3.535515698,1.983735647
1524.114222,48.9577,2.2796,3.543485477,1.986963422
1524.278264,50.3283,2.2804,3.5635326,1.996185702
1524.442306,48.8961,2.2693,3.556140354,2.011743024
1524.606348,46.2501,2.2028,3.538972122,2.015283827
1524.77039,43.4967,2.2658,3.538602348,2.014521943
1524.934432,45.6104,2.2988,3.577405891,2.017993713
1525.098474,48.0578,2.2308,3.576553744,2.0284083
1525.262516,47.2792,2.2526,3.57991431,2.033571208
1525.426558,43.4969,2.2194,3.575165155,2.027776752
1525.5906,41.6057,2.2412,3.625718218,2.03590888
1525.754642,42.8293,2.2214,3.679750509,2.057395048
1525.918684,44.8317,2.2194,3.683379117,2.075785163
1526.082726,44.8953,2.2559,3.65758379,2.091470193
1526.246768,50.1237,2.3985,3.605773381,2.080814455
1526.41081,52.0865,2.3658,3.575618111,2.06752133
1526.574852,53.7402,2.2047,3.553776999,2.047945237
1526.738894,49.6241,2.1982,3.546429256,2.028344858
1526.902936,47.9951,2.2511,3.591692329,2.020231414
1527.066978,49.3213,2.3426,3.679834917,2.03729963
1527.23102,51.2125,2.2945,3.747288997,2.079028956
1527.395062,53.9937,2.3698,3.851874569,2.122510874
1527.559104,58.6263,2.3823,3.831571626,2.16321631
1527.723146,68.4156,2.4852,3.831547544,2.19110167
1527.887188,72.4204,2.4896,3.800290137,2.16500638
1528.05123,65.8567,2.323,3.764366347,2.184997855
1528.215272,54.0651,2.3373,3.723330063,2.151137077
1528.379314,49.7267,2.3111,3.700088742,2.139062884
1528.543356,55.0665,2.2848,3.691520527,2.128033846
1528.707398,64.7447,2.2533,3.689232841,2.135213299
1528.87144,77.8716,2.2904,3.677907819,2.144465725
1529.035482,84.7687,2.4597,3.619574085,2.150989824
1529.199524,80.3188,2.4469,3.545261879,2.140742519
1529.363566,62.8532,2.3194,3.492416943,2.123747231
1529.527608,46.0553,2.214,3.450086821,2.077657143
1529.69165,33.2623,2.2457,3.436092845,2.033886025
1529.855692,27.255,2.2164,3.447659485,2.010909516
1530.019734,28.0338,2.2597,3.502651009,1.9942475
1530.183776,32.2611,2.2253,3.546070298,2.011790826
1530.347818,37.3785,2.2455,3.615328022,2.042476478
1530.51186,42.2731,2.2834,3.712599822,2.08828764
1530.675902,45.9442,2.3292,3.814400743,2.160823936
1530.839944,48.6138,2.2784,3.992763643,2.255747533
1531.003986,50.7278,2.4452,4.157493586,2.329208491
1531.168028,51.2841,2.508,4.348229113,2.399956459
1531.33207,53.1752,2.4823,4.42486855,2.434049788
1531.496112,49.2817,2.4933,4.384589351,2.474132331
1531.660154,49.6392,2.5182,4.337980964,2.470574711
1531.824196,51.7528,2.5109,4.256751242,2.474270912
1531.988238,60.4299,2.4305,4.150597945,2.429608626
1532.15228,64.6334,2.3902,4.085708602,2.415353584
1532.316322,61.8524,2.3964,4.132982096,2.418982268
1532.480364,61.4073,2.3565,4.270073623,2.424961754
1532.644406,62.2974,2.4289,4.440785737,2.469005717
1532.808448,62.075,2.5751,4.567496302,2.478971765
1532.97249,56.7352,2.6131,4.656449217,2.499194323
1533.136532,53.1752,2.6361,4.619938647,2.505845248
1533.300574,57.0687,2.5655,4.614727617,2.501990513
1533.464616,60.2949,2.5405,4.482847229,2.478874993
1533.628658,60.74,2.5425,4.385030906,2.435095984
1533.7927,58.6263,2.5145,4.224906856,2.372636142
1533.956742,55.8452,2.4238,4.094803713,2.319576375
1534.120784,57.4024,2.3821,3.923017097,2.238971999
1534.284826,56.2272,2.3118,3.791237989,2.171216916
1534.448868,57.1569,2.2674,3.742315426,2.109018478
1534.61291,55.377,2.2724,3.681817405,2.07643
1534.776952,57.5536,2.2443,3.672607627,2.057340888
1534.940994,60.0724,2.3189,3.736516608,2.069812652
